"Date.Time","Antenna","PIT","location","week"
"191568",201013120001,"M","0110178FE6","Mill5",3
"191571",201013120008,"M","011017946C","Mill5",3
"191574",201013120009,"M","011017946C","Mill5",3
"191578",201013120010,"M","011017946C","Mill5",3
"191582",201013120011,"M","011017946C","Mill5",3
"191585",201013120012,"M","011017946C","Mill5",3
"191591",201013120013,"M","011017946C","Mill5",3
"191596",201013120014,"M","011017946C","Mill5",3
"191600",201013120015,"M","011017946C","Mill5",3
"191603",201013120016,"M","011017946C","Mill5",3
"191605",201013120029,"M","0700EE1977","Mill5",3
"47269",201013120030,"M","0700EDC746","Mill2",3
"191606",201013120030,"M","0700EE1977","Mill5",3
"191610",201013120031,"M","0700EE1977","Mill5",3
"191613",201013120032,"M","0700EE1977","Mill5",3
"191617",201013120033,"M","0700EE1977","Mill5",3
"47271",201013120034,"M","0700EDC746","Mill2",3
"191621",201013120034,"M","0700EE1977","Mill5",3
"47279",201013120035,"M","0700EDC746","Mill2",3
"191625",201013120035,"M","0700EE1977","Mill5",3
"47282",201013120036,"M","0700EDC746","Mill2",3
"191631",201013120036,"M","0700EE1977","Mill5",3
"47287",201013120037,"M","0700EDC746","Mill2",3
"191634",201013120037,"M","0700EE1977","Mill5",3
"47292",201013120038,"M","0700EDC746","Mill2",3
"47294",201013120038,"M","0700EE0709","Mill2",3
"191638",201013120038,"M","0700EE1977","Mill5",3
"47297",201013120039,"M","0700EE0709","Mill2",3
"191645",201013120039,"M","0700EE1977","Mill5",3
"47301",201013120040,"M","0700EE0709","Mill2",3
"191652",201013120040,"M","0700EE1977","Mill5",3
"47304",201013120041,"M","0700EE0709","Mill2",3
"191660",201013120041,"M","0700EE1977","Mill5",3
"191667",201013120042,"M","0700EE1977","Mill5",3
"47307",201013120043,"M","0700EE0709","Mill2",3
"191674",201013120043,"M","0700EE1977","Mill5",3
"47311",201013120044,"M","0700EE0709","Mill2",3
"47314",201013120052,"M","0700EDC746","Mill2",3
"47317",201013120053,"M","0700EDC746","Mill2",3
"47318",201013120056,"M","01101795C4","Mill2",3
"47320",201013120057,"M","01101795C4","Mill2",3
"47323",201013120058,"M","01101795C4","Mill2",3
"3462",201013120059,"M","011017928C","Mill1",3
"47327",201013120059,"M","01101795C4","Mill2",3
"3466",201013120100,"M","011017928C","Mill1",3
"3469",201013120101,"M","011017928C","Mill1",3
"3473",201013120102,"M","011017928C","Mill1",3
"3477",201013120103,"M","011017928C","Mill1",3
"191678",201013120110,"M","011017946C","Mill5",3
"191681",201013120111,"M","011017946C","Mill5",3
"191684",201013120116,"M","011017946C","Mill5",3
"191687",201013120117,"M","011017946C","Mill5",3
"3479",201013120130,"M","011017928C","Mill1",3
"3481",201013120131,"M","011017928C","Mill1",3
"3485",201013120132,"M","011017928C","Mill1",3
"3488",201013120133,"M","011017928C","Mill1",3
"3492",201013120134,"M","011017928C","Mill1",3
"3496",201013120135,"M","011017928C","Mill1",3
"191690",201013120139,"M","0110179AA2","Mill5",3
"191692",201013120140,"M","0110179AA2","Mill5",3
"47328",201013120144,"M","01101795C4","Mill2",3
"47329",201013120145,"M","01101795C4","Mill2",3
"47332",201013120146,"M","01101795C4","Mill2",3
"3498",201013120225,"M","011017928C","Mill1",3
"3499",201013120226,"M","011017928C","Mill1",3
"3502",201013120227,"M","011017928C","Mill1",3
"191695",201013120227,"M","0110178FE6","Mill5",3
"3505",201013120228,"M","011017928C","Mill1",3
"191699",201013120228,"M","0110178FE6","Mill5",3
"3508",201013120229,"M","011017928C","Mill1",3
"191704",201013120229,"M","0110178FE6","Mill5",3
"3512",201013120230,"M","011017928C","Mill1",3
"191710",201013120230,"M","0110178FE6","Mill5",3
"3513",201013120231,"M","0110179A28","Mill1",3
"191714",201013120231,"M","0110178FE6","Mill5",3
"3517",201013120232,"M","0110179A28","Mill1",3
"191718",201013120232,"M","0110178FE6","Mill5",3
"3521",201013120233,"M","0110179A28","Mill1",3
"191722",201013120233,"M","0110178FE6","Mill5",3
"3524",201013120234,"M","0110179A28","Mill1",3
"3525",201013120235,"M","0110179A28","Mill1",3
"191725",201013120236,"M","0700EE1977","Mill5",3
"191726",201013120237,"M","0700EE1977","Mill5",3
"191732",201013120238,"M","0700EE1977","Mill5",3
"191740",201013120239,"M","0700EE1977","Mill5",3
"191746",201013120240,"M","0700EE1977","Mill5",3
"191754",201013120241,"M","0700EE1977","Mill5",3
"191762",201013120242,"M","0700EE1977","Mill5",3
"191769",201013120243,"M","0700EE1977","Mill5",3
"47333",201013120244,"M","0110178FC9","Mill2",3
"191776",201013120244,"M","0700EE1977","Mill5",3
"47334",201013120245,"M","0110178FC9","Mill2",3
"47338",201013120246,"M","0110178FC9","Mill2",3
"47340",201013120249,"M","0700EDC746","Mill2",3
"47343",201013120250,"M","0700EDC746","Mill2",3
"47349",201013120251,"M","0700EDC746","Mill2",3
"47353",201013120252,"M","0700EDC746","Mill2",3
"47359",201013120253,"M","0700EDC746","Mill2",3
"47364",201013120254,"M","0700EDC746","Mill2",3
"47371",201013120255,"M","0700EDC746","Mill2",3
"191783",201013120312,"M","0110178FE6","Mill5",3
"191789",201013120313,"M","0110178FE6","Mill5",3
"3526",201013120319,"M","0110179A28","Mill1",3
"3529",201013120322,"M","0110179A28","Mill1",3
"3530",201013120323,"M","0110179A28","Mill1",3
"47376",201013120323,"M","011017917E","Mill2",3
"3533",201013120324,"M","0110179A28","Mill1",3
"47377",201013120324,"M","011017917E","Mill2",3
"3537",201013120325,"M","0110179A28","Mill1",3
"47378",201013120325,"M","011017917E","Mill2",3
"47380",201013120326,"M","011017917E","Mill2",3
"191791",201013120326,"M","011017946C","Mill5",3
"47382",201013120327,"M","011017917E","Mill2",3
"191793",201013120327,"M","011017946C","Mill5",3
"3540",201013120328,"M","011017928C","Mill1",3
"191796",201013120328,"M","011017946C","Mill5",3
"3541",201013120329,"M","011017928C","Mill1",3
"3545",201013120330,"M","011017928C","Mill1",3
"47384",201013120334,"M","011017917E","Mill2",3
"47387",201013120335,"M","011017917E","Mill2",3
"47391",201013120336,"M","011017917E","Mill2",3
"47394",201013120337,"M","011017917E","Mill2",3
"191800",201013120341,"M","0700EE1977","Mill5",3
"191803",201013120342,"M","0700EE1977","Mill5",3
"191810",201013120343,"M","0700EE1977","Mill5",3
"191814",201013120344,"M","0700EE1977","Mill5",3
"191821",201013120345,"M","0700EE1977","Mill5",3
"191828",201013120346,"M","0700EE1977","Mill5",3
"191836",201013120347,"M","0700EE1977","Mill5",3
"47395",201013120348,"M","011017917E","Mill2",3
"191842",201013120348,"M","0700EE1977","Mill5",3
"191850",201013120349,"M","0700EE1977","Mill5",3
"47396",201013120351,"M","011017917E","Mill2",3
"191858",201013120351,"M","011017946C","Mill5",3
"47399",201013120352,"M","011017917E","Mill2",3
"191859",201013120352,"M","011017946C","Mill5",3
"191860",201013120355,"M","011017946C","Mill5",3
"191861",201013120356,"M","011017946C","Mill5",3
"191865",201013120357,"M","011017946C","Mill5",3
"3546",201013120402,"M","011017928C","Mill1",3
"3549",201013120403,"M","011017928C","Mill1",3
"3552",201013120404,"M","011017928C","Mill1",3
"3555",201013120405,"M","011017928C","Mill1",3
"3559",201013120406,"M","011017928C","Mill1",3
"3561",201013120407,"M","011017928C","Mill1",3
"3565",201013120408,"M","011017928C","Mill1",3
"191866",201013120432,"M","0700EE1977","Mill5",3
"191869",201013120433,"M","0700EE1977","Mill5",3
"191873",201013120434,"M","0700EE1977","Mill5",3
"191877",201013120435,"M","0700EE1977","Mill5",3
"191885",201013120436,"M","0700EE1977","Mill5",3
"191891",201013120437,"M","0700EE1977","Mill5",3
"191894",201013120438,"M","0700EE1977","Mill5",3
"191898",201013120439,"M","0110179AA2","Mill5",3
"191899",201013120440,"M","0110179AA2","Mill5",3
"191903",201013120441,"M","0110179AA2","Mill5",3
"191907",201013120442,"M","0110179AA2","Mill5",3
"47401",201013120443,"M","011017917E","Mill2",3
"47403",201013120444,"M","011017917E","Mill2",3
"47407",201013120445,"M","011017917E","Mill2",3
"47411",201013120446,"M","011017917E","Mill2",3
"47414",201013120447,"M","011017917E","Mill2",3
"47416",201013120449,"M","011017917E","Mill2",3
"47419",201013120450,"M","011017917E","Mill2",3
"47422",201013120451,"M","011017917E","Mill2",3
"47427",201013120452,"M","011017917E","Mill2",3
"191908",201013120452,"M","011017946C","Mill5",3
"47431",201013120453,"M","011017917E","Mill2",3
"191909",201013120453,"M","011017946C","Mill5",3
"47436",201013120454,"M","011017917E","Mill2",3
"191915",201013120454,"M","011017946C","Mill5",3
"3566",201013120455,"M","011017928C","Mill1",3
"47439",201013120455,"M","011017917E","Mill2",3
"191918",201013120455,"M","011017946C","Mill5",3
"3570",201013120456,"M","011017928C","Mill1",3
"47444",201013120456,"M","011017917E","Mill2",3
"191923",201013120456,"M","011017946C","Mill5",3
"47447",201013120458,"M","011017917E","Mill2",3
"47450",201013120459,"M","011017917E","Mill2",3
"47454",201013120500,"M","011017917E","Mill2",3
"47457",201013120501,"M","011017917E","Mill2",3
"3571",201013120502,"M","0110179A28","Mill1",3
"47460",201013120502,"M","011017917E","Mill2",3
"3573",201013120503,"M","0110179A28","Mill1",3
"47461",201013120503,"M","011017917E","Mill2",3
"47465",201013120504,"M","011017917E","Mill2",3
"47466",201013120505,"M","011017917E","Mill2",3
"47469",201013120506,"M","011017917E","Mill2",3
"47470",201013120507,"M","011017917E","Mill2",3
"47473",201013120508,"M","011017917E","Mill2",3
"47478",201013120509,"M","011017917E","Mill2",3
"47483",201013120510,"M","011017917E","Mill2",3
"47486",201013120511,"M","011017917E","Mill2",3
"47490",201013120512,"M","011017917E","Mill2",3
"47494",201013120513,"M","011017917E","Mill2",3
"47500",201013120514,"M","011017917E","Mill2",3
"47504",201013120515,"M","011017917E","Mill2",3
"47509",201013120517,"M","011017917E","Mill2",3
"47510",201013120518,"M","011017917E","Mill2",3
"47512",201013120519,"M","011017917E","Mill2",3
"47515",201013120520,"M","011017917E","Mill2",3
"47516",201013120521,"M","011017917E","Mill2",3
"47517",201013120522,"M","011017917E","Mill2",3
"47518",201013120523,"M","011017917E","Mill2",3
"47521",201013120524,"M","011017917E","Mill2",3
"47527",201013120525,"M","011017917E","Mill2",3
"47531",201013120526,"M","011017917E","Mill2",3
"47535",201013120527,"M","011017917E","Mill2",3
"47538",201013120528,"M","011017917E","Mill2",3
"47542",201013120529,"M","011017917E","Mill2",3
"47545",201013120530,"M","011017917E","Mill2",3
"47549",201013120531,"M","011017917E","Mill2",3
"47552",201013120532,"M","011017917E","Mill2",3
"47554",201013120537,"M","01101795C4","Mill2",3
"47556",201013120538,"M","01101795C4","Mill2",3
"191926",201013120542,"M","011017946C","Mill5",3
"191928",201013120543,"M","011017946C","Mill5",3
"191932",201013120544,"M","011017946C","Mill5",3
"191936",201013120545,"M","011017946C","Mill5",3
"191939",201013120546,"M","011017946C","Mill5",3
"191942",201013120547,"M","011017946C","Mill5",3
"191946",201013120548,"M","011017946C","Mill5",3
"3575",201013120549,"M","0110179A28","Mill1",3
"191949",201013120605,"M","0110178FE6","Mill5",3
"191950",201013120606,"M","0110178FE6","Mill5",3
"191953",201013120607,"M","0110178FE6","Mill5",3
"191959",201013120608,"M","0110178FE6","Mill5",3
"191965",201013120609,"M","0110178FE6","Mill5",3
"191966",201013120615,"M","0700EE1977","Mill5",3
"191968",201013120616,"M","0700EE1977","Mill5",3
"191974",201013120617,"M","0700EE1977","Mill5",3
"191982",201013120618,"M","0700EE1977","Mill5",3
"191989",201013120619,"M","0700EE1977","Mill5",3
"191997",201013120620,"M","0700EE1977","Mill5",3
"192004",201013120621,"M","0700EE1977","Mill5",3
"192012",201013120622,"M","0700EE1977","Mill5",3
"192018",201013120623,"M","0700EE1977","Mill5",3
"192026",201013120624,"M","0700EE1977","Mill5",3
"192034",201013120625,"M","0700EE1977","Mill5",3
"192041",201013120626,"M","0700EE1977","Mill5",3
"192048",201013120627,"M","0700EE1977","Mill5",3
"192056",201013120628,"M","0700EE1977","Mill5",3
"3577",201013120632,"M","011017928C","Mill1",3
"3580",201013120633,"M","011017928C","Mill1",3
"3584",201013120634,"M","011017928C","Mill1",3
"3587",201013120635,"M","011017928C","Mill1",3
"192058",201013120636,"M","0110178FE6","Mill5",3
"192061",201013120637,"M","0110178FE6","Mill5",3
"192063",201013120644,"M","0110178FE6","Mill5",3
"192067",201013120649,"M","0700ED9F36","Mill5",3
"192071",201013120650,"M","0700ED9F36","Mill5",3
"192079",201013120651,"M","0700ED9F36","Mill5",3
"192086",201013120652,"M","0700ED9F36","Mill5",3
"3590",201013120657,"M","011017928C","Mill1",3
"3593",201013120658,"M","011017928C","Mill1",3
"3597",201013120659,"M","011017928C","Mill1",3
"3600",201013120700,"M","011017928C","Mill1",3
"3604",201013120701,"M","011017928C","Mill1",3
"192087",201013120701,"M","0110178FE6","Mill5",3
"192088",201013120702,"M","0110178FE6","Mill5",3
"192094",201013120703,"M","0110178FE6","Mill5",3
"192099",201013120719,"M","011017946C","Mill5",3
"192100",201013120720,"M","011017946C","Mill5",3
"192103",201013120721,"M","011017946C","Mill5",3
"192108",201013120722,"M","011017946C","Mill5",3
"47559",201013120723,"M","01101795C4","Mill2",3
"192112",201013120723,"M","011017946C","Mill5",3
"47561",201013120724,"M","01101795C4","Mill2",3
"192117",201013120724,"M","011017946C","Mill5",3
"192119",201013120729,"M","011017946C","Mill5",3
"192123",201013120730,"M","011017946C","Mill5",3
"192126",201013120731,"M","011017946C","Mill5",3
"192131",201013120732,"M","011017946C","Mill5",3
"192134",201013120734,"M","0110179AA2","Mill5",3
"192138",201013120735,"M","0110179AA2","Mill5",3
"3607",201013120751,"M","0110179A28","Mill1",3
"3610",201013120752,"M","0110179A28","Mill1",3
"3613",201013120753,"M","0110179A28","Mill1",3
"192140",201013120753,"M","0110179AA2","Mill5",3
"3617",201013120754,"M","0110179A28","Mill1",3
"192142",201013120754,"M","0110179AA2","Mill5",3
"3621",201013120755,"M","0110179A28","Mill1",3
"192145",201013120755,"M","0700EE1977","Mill5",3
"3625",201013120756,"M","0110179A28","Mill1",3
"192148",201013120756,"M","0700EE1977","Mill5",3
"3629",201013120757,"M","0110179A28","Mill1",3
"192153",201013120757,"M","0700EE1977","Mill5",3
"192159",201013120758,"M","0700EE1977","Mill5",3
"3630",201013120800,"M","011017928C","Mill1",3
"3634",201013120801,"M","011017928C","Mill1",3
"3636",201013120802,"M","011017928C","Mill1",3
"3640",201013120803,"M","011017928C","Mill1",3
"3643",201013120804,"M","011017928C","Mill1",3
"192160",201013120807,"M","01101785F7","Mill5",3
"192162",201013120808,"M","01101785F7","Mill5",3
"192168",201013120815,"M","0110179AA2","Mill5",3
"192171",201013120816,"M","0110179AA2","Mill5",3
"192174",201013120817,"M","0110179AA2","Mill5",3
"192177",201013120818,"M","0110179AA2","Mill5",3
"192179",201013120818,"M","011017946C","Mill5",3
"192180",201013120819,"M","011017946C","Mill5",3
"192184",201013120820,"M","011017946C","Mill5",3
"192187",201013120821,"M","011017946C","Mill5",3
"192190",201013120822,"M","011017946C","Mill5",3
"192195",201013120823,"M","011017946C","Mill5",3
"192199",201013120824,"M","011017946C","Mill5",3
"192202",201013120825,"M","011017946C","Mill5",3
"192206",201013120826,"M","011017946C","Mill5",3
"192209",201013120827,"M","011017946C","Mill5",3
"192213",201013120828,"M","011017946C","Mill5",3
"192216",201013120829,"M","011017946C","Mill5",3
"192220",201013120830,"M","011017946C","Mill5",3
"192224",201013120831,"M","011017946C","Mill5",3
"192228",201013120832,"M","011017946C","Mill5",3
"192234",201013120833,"M","011017946C","Mill5",3
"192240",201013120834,"M","011017946C","Mill5",3
"192245",201013120835,"M","011017946C","Mill5",3
"192249",201013120836,"M","011017946C","Mill5",3
"192252",201013120837,"M","011017946C","Mill5",3
"192253",201013120848,"M","0110178FE6","Mill5",3
"3646",201013120849,"M","011017928C","Mill1",3
"192254",201013120849,"M","0110178FE6","Mill5",3
"3647",201013120850,"M","011017928C","Mill1",3
"192259",201013120850,"M","0110178FE6","Mill5",3
"3650",201013120851,"M","011017928C","Mill1",3
"3654",201013120908,"M","011017928C","Mill1",3
"192262",201013120908,"M","0110178FE6","Mill5",3
"3655",201013120909,"M","011017928C","Mill1",3
"192263",201013120923,"M","011017946C","Mill5",3
"47563",201013120924,"M","0110178FC9","Mill2",3
"192267",201013120924,"M","011017946C","Mill5",3
"47566",201013120925,"M","0110178FC9","Mill2",3
"192273",201013120925,"M","011017946C","Mill5",3
"47570",201013120926,"M","0110178FC9","Mill2",3
"47572",201013120927,"M","0110178FC9","Mill2",3
"3659",201013120928,"M","011017928C","Mill1",3
"3661",201013120929,"M","011017928C","Mill1",3
"3664",201013120931,"M","011017928C","Mill1",3
"192275",201013120931,"M","01101785F7","Mill5",3
"192278",201013120932,"M","01101785F7","Mill5",3
"192286",201013120933,"M","01101785F7","Mill5",3
"192288",201013120936,"M","0700EE1977","Mill5",3
"192292",201013120937,"M","0700EE1977","Mill5",3
"192300",201013120938,"M","0700EE1977","Mill5",3
"192306",201013120939,"M","0700EE1977","Mill5",3
"192311",201013120940,"M","0700EE1977","Mill5",3
"192319",201013120941,"M","0700EE1977","Mill5",3
"192324",201013120942,"M","0700EE1977","Mill5",3
"192328",201013120943,"M","0700EE1977","Mill5",3
"192333",201013120944,"M","0700EE1977","Mill5",3
"192339",201013120945,"M","0700EE1977","Mill5",3
"192340",201013120953,"M","011017946C","Mill5",3
"192341",201013120954,"M","011017946C","Mill5",3
"192345",201013120955,"M","011017946C","Mill5",3
"192348",201013120956,"M","011017946C","Mill5",3
"192352",201013120957,"M","011017946C","Mill5",3
"192356",201013120958,"M","011017946C","Mill5",3
"3665",201013121005,"M","0110179A28","Mill1",3
"3666",201013121006,"M","0110179A28","Mill1",3
"3669",201013121007,"M","0110179A28","Mill1",3
"3673",201013121008,"M","0110179A28","Mill1",3
"3677",201013121009,"M","0110179A28","Mill1",3
"3681",201013121010,"M","0110179A28","Mill1",3
"3685",201013121011,"M","0110179A28","Mill1",3
"3689",201013121012,"M","0110179A28","Mill1",3
"3692",201013121013,"M","0110179A28","Mill1",3
"3695",201013121014,"M","0110179A28","Mill1",3
"3698",201013121015,"M","0110179A28","Mill1",3
"3702",201013121016,"M","0110179A28","Mill1",3
"192361",201013121025,"M","0700EE1977","Mill5",3
"192365",201013121026,"M","0700EE1977","Mill5",3
"192370",201013121027,"M","0700EE1977","Mill5",3
"192374",201013121028,"M","0700EE1977","Mill5",3
"192377",201013121029,"M","0700EE1977","Mill5",3
"192384",201013121030,"M","0700EE1977","Mill5",3
"192392",201013121031,"M","0700EE1977","Mill5",3
"192399",201013121032,"M","0700EE1977","Mill5",3
"192406",201013121033,"M","0700EE1977","Mill5",3
"192414",201013121034,"M","0700EE1977","Mill5",3
"192421",201013121035,"M","0700EE1977","Mill5",3
"192428",201013121036,"M","0700EE1977","Mill5",3
"192436",201013121037,"M","0700EE1977","Mill5",3
"192439",201013121057,"M","0110178FE6","Mill5",3
"192442",201013121058,"M","0110178FE6","Mill5",3
"3703",201013121059,"M","011017928C","Mill1",3
"192447",201013121059,"M","0110178FE6","Mill5",3
"3705",201013121100,"M","011017928C","Mill1",3
"47576",201013121100,"M","0700EDC746","Mill2",3
"192451",201013121100,"M","0110178FE6","Mill5",3
"3707",201013121101,"M","011017928C","Mill1",3
"47581",201013121101,"M","0700EDC746","Mill2",3
"3711",201013121102,"M","011017928C","Mill1",3
"47587",201013121102,"M","0700EDC746","Mill2",3
"47594",201013121103,"M","0700EDC746","Mill2",3
"192452",201013121103,"M","0110179AA2","Mill5",3
"47601",201013121104,"M","0700EDC746","Mill2",3
"47608",201013121105,"M","0700EDC746","Mill2",3
"192455",201013121106,"M","0700EE0F4D","Mill5",3
"192461",201013121107,"M","0700EE0F4D","Mill5",3
"192467",201013121108,"M","0700EE0F4D","Mill5",3
"192470",201013121109,"M","0700EE0F4D","Mill5",3
"192475",201013121110,"M","0700EE0F4D","Mill5",3
"192482",201013121111,"M","0700EE0F4D","Mill5",3
"192486",201013121112,"M","0700EE0F4D","Mill5",3
"192490",201013121113,"M","0700EE0F4D","Mill5",3
"192497",201013121114,"M","0700EE0F4D","Mill5",3
"192503",201013121115,"M","0700EE0F4D","Mill5",3
"192510",201013121116,"M","0700EE0F4D","Mill5",3
"192515",201013121117,"M","0700EE0F4D","Mill5",3
"192519",201013121118,"M","0700EE0F4D","Mill5",3
"3713",201013121119,"M","011017928C","Mill1",3
"192524",201013121119,"M","0700EE0F4D","Mill5",3
"3716",201013121120,"M","011017928C","Mill1",3
"192529",201013121120,"M","0700EE0F4D","Mill5",3
"3720",201013121121,"M","011017928C","Mill1",3
"192537",201013121121,"M","0700EE0F4D","Mill5",3
"3723",201013121122,"M","011017928C","Mill1",3
"3726",201013121123,"M","011017928C","Mill1",3
"192542",201013121123,"M","011017946C","Mill5",3
"192543",201013121124,"M","011017946C","Mill5",3
"192547",201013121125,"M","011017946C","Mill5",3
"192552",201013121126,"M","011017946C","Mill5",3
"192555",201013121127,"M","011017946C","Mill5",3
"192559",201013121128,"M","011017946C","Mill5",3
"192563",201013121129,"M","011017946C","Mill5",3
"192567",201013121131,"M","0700EE1977","Mill5",3
"192569",201013121132,"M","0700EE1977","Mill5",3
"192576",201013121133,"M","0700EE1977","Mill5",3
"192580",201013121134,"M","0700EE1977","Mill5",3
"192586",201013121135,"M","0700EE1977","Mill5",3
"192593",201013121136,"M","0700EE1977","Mill5",3
"192598",201013121137,"M","0700EE1977","Mill5",3
"192600",201013121138,"M","0700EE1977","Mill5",3
"192604",201013121219,"M","0700EE0F4D","Mill5",3
"192605",201013121220,"M","0700EE0F4D","Mill5",3
"192609",201013121221,"M","0700EE0F4D","Mill5",3
"192614",201013121222,"M","0700EE0F4D","Mill5",3
"192620",201013121223,"M","0700EE0F4D","Mill5",3
"192626",201013121224,"M","0700EE0F4D","Mill5",3
"192630",201013121225,"M","0700EE0F4D","Mill5",3
"192635",201013121226,"M","0700EE0F4D","Mill5",3
"192641",201013121227,"M","0700EE0F4D","Mill5",3
"192645",201013121228,"M","0700EE0F4D","Mill5",3
"3728",201013121229,"M","011017928C","Mill1",3
"192649",201013121229,"M","0700EE0F4D","Mill5",3
"3729",201013121230,"M","011017928C","Mill1",3
"192657",201013121230,"M","0700EE0F4D","Mill5",3
"3730",201013121232,"M","0110179A28","Mill1",3
"192660",201013121232,"M","0700EE1977","Mill5",3
"3731",201013121233,"M","0110179A28","Mill1",3
"192663",201013121233,"M","0700EE1977","Mill5",3
"3735",201013121234,"M","0110179A28","Mill1",3
"192667",201013121234,"M","0700EE1977","Mill5",3
"3739",201013121235,"M","0110179A28","Mill1",3
"192673",201013121235,"M","0700EE1977","Mill5",3
"192677",201013121236,"M","0700EE1977","Mill5",3
"192681",201013121237,"M","0700EE1977","Mill5",3
"192686",201013121238,"M","0700EE1977","Mill5",3
"192691",201013121252,"M","0700EE0F4D","Mill5",3
"192692",201013121253,"M","0700EE0F4D","Mill5",3
"192697",201013121254,"M","0700EE0F4D","Mill5",3
"192701",201013121255,"M","0700EE0F4D","Mill5",3
"192705",201013121256,"M","0700EE0F4D","Mill5",3
"192713",201013121257,"M","0700EE0F4D","Mill5",3
"3741",201013121258,"M","011017928C","Mill1",3
"192720",201013121258,"M","0700EE0F4D","Mill5",3
"192726",201013121259,"M","0700EE0F4D","Mill5",3
"192730",201013121302,"M","0700EDD83B","Mill5",3
"192732",201013121303,"M","0700EDD83B","Mill5",3
"192736",201013121304,"M","0700EDD83B","Mill5",3
"192740",201013121305,"M","011017946C","Mill5",3
"192744",201013121306,"M","011017946C","Mill5",3
"192747",201013121307,"M","011017946C","Mill5",3
"3742",201013121308,"M","0110179A28","Mill1",3
"192751",201013121308,"M","011017946C","Mill5",3
"3743",201013121315,"M","011017928C","Mill1",3
"3746",201013121316,"M","011017928C","Mill1",3
"3749",201013121317,"M","011017928C","Mill1",3
"3753",201013121318,"M","011017928C","Mill1",3
"3757",201013121319,"M","011017928C","Mill1",3
"3761",201013121320,"M","011017928C","Mill1",3
"192753",201013121321,"M","0700EE1977","Mill5",3
"192758",201013121322,"M","0700EE1977","Mill5",3
"192766",201013121323,"M","0700EE1977","Mill5",3
"192774",201013121324,"M","0700EE1977","Mill5",3
"192781",201013121325,"M","0700EE1977","Mill5",3
"192786",201013121326,"M","0700EE1977","Mill5",3
"192790",201013121327,"M","0700EE1977","Mill5",3
"192797",201013121328,"M","0700EE1977","Mill5",3
"192798",201013121334,"M","0110179AA2","Mill5",3
"192801",201013121335,"M","0110179AA2","Mill5",3
"192804",201013121336,"M","0110179AA2","Mill5",3
"192808",201013121337,"M","0110179AA2","Mill5",3
"192810",201013121338,"M","0110179AA2","Mill5",3
"192814",201013121339,"M","0110179AA2","Mill5",3
"192816",201013121340,"M","0110179AA2","Mill5",3
"192818",201013121341,"M","0110179AA2","Mill5",3
"192822",201013121342,"M","0110179AA2","Mill5",3
"3764",201013121347,"M","011017928C","Mill1",3
"3765",201013121348,"M","011017928C","Mill1",3
"3767",201013121349,"M","011017928C","Mill1",3
"3769",201013121350,"M","011017928C","Mill1",3
"3773",201013121351,"M","011017928C","Mill1",3
"3776",201013121352,"M","011017928C","Mill1",3
"3779",201013121353,"M","011017928C","Mill1",3
"3782",201013121354,"M","011017928C","Mill1",3
"192828",201013121416,"M","0700EE1977","Mill5",3
"192832",201013121417,"M","0700EE1977","Mill5",3
"192838",201013121418,"M","0700EE1977","Mill5",3
"192846",201013121419,"M","0700EE1977","Mill5",3
"192852",201013121420,"M","0700EE1977","Mill5",3
"192860",201013121421,"M","0700EE1977","Mill5",3
"192868",201013121422,"M","0700EE1977","Mill5",3
"192875",201013121423,"M","0700EE1977","Mill5",3
"3783",201013121425,"M","0110179A28","Mill1",3
"192880",201013121442,"M","0110178FE6","Mill5",3
"192884",201013121443,"M","0110178FE6","Mill5",3
"3785",201013121456,"M","0110179A28","Mill1",3
"3788",201013121457,"M","0110179A28","Mill1",3
"3792",201013121458,"M","0110179A28","Mill1",3
"3795",201013121459,"M","0110179A28","Mill1",3
"47615",201013121500,"M","0110178B1D","Mill2",3
"3796",201013121501,"M","011017928C","Mill1",3
"47618",201013121501,"M","0110178B1D","Mill2",3
"3797",201013121502,"M","011017928C","Mill1",3
"47621",201013121502,"M","0110178B1D","Mill2",3
"3799",201013121503,"M","011017928C","Mill1",3
"47625",201013121503,"M","0110178B1D","Mill2",3
"3803",201013121504,"M","011017928C","Mill1",3
"47629",201013121504,"M","0110178B1D","Mill2",3
"47632",201013121505,"M","0110178B1D","Mill2",3
"47635",201013121509,"M","01101795C4","Mill2",3
"47636",201013121510,"M","01101795C4","Mill2",3
"47640",201013121511,"M","01101795C4","Mill2",3
"3805",201013121528,"M","011017928C","Mill1",3
"3809",201013121529,"M","011017928C","Mill1",3
"47641",201013121529,"M","01101795C4","Mill2",3
"3811",201013121530,"M","011017928C","Mill1",3
"47642",201013121530,"M","01101795C4","Mill2",3
"3814",201013121531,"M","011017928C","Mill1",3
"3817",201013121532,"M","011017928C","Mill1",3
"3821",201013121533,"M","011017928C","Mill1",3
"192886",201013121535,"M","011017946C","Mill5",3
"192888",201013121536,"M","011017946C","Mill5",3
"192890",201013121538,"M","011017946C","Mill5",3
"47645",201013121544,"M","0700EDC746","Mill2",3
"47648",201013121545,"M","0700EDC746","Mill2",3
"192892",201013121545,"M","0700EE1977","Mill5",3
"47651",201013121546,"M","0700EDC746","Mill2",3
"192895",201013121546,"M","0700EE1977","Mill5",3
"47657",201013121547,"M","0700EDC746","Mill2",3
"192899",201013121547,"M","0700EE1977","Mill5",3
"192900",201013121548,"M","0700EE1977","Mill5",3
"192901",201013121549,"M","0700EE1977","Mill5",3
