"Date.Time","Antenna","PIT","location","week"
"82310",210304103836,"M","011017917E","Mill2",2
"82316",210304103858,"M","011017853E","Mill2",2
"82318",210304103859,"M","011017853E","Mill2",2
"82321",210304103900,"M","011017853E","Mill2",2
"82324",210304103914,"M","0110175BD7","Mill2",2
"82328",210304103915,"M","0110175BD7","Mill2",2
"82329",210304103915,"M","0700EE0709","Mill2",2
"82330",210304103919,"M","0700EE0709","Mill2",2
"82332",210304103920,"M","0700EE0709","Mill2",2
"82336",210304103922,"M","0110175BD7","Mill2",2
"82338",210304103923,"M","0110175BD7","Mill2",2
"82340",210304103925,"M","011017853E","Mill2",2
"82341",210304103926,"A","011017996A","Mill2",2
"82342",210304103926,"M","011017853E","Mill2",2
"82347",210304103927,"M","011017853E","Mill2",2
"82348",210304103927,"A","011017996A","Mill2",2
"82353",210304103928,"M","011017853E","Mill2",2
"82355",210304103928,"A","011017996A","Mill2",2
"82359",210304103929,"A","011017996A","Mill2",2
"82361",210304103930,"M","011017996A","Mill2",2
"82363",210304103931,"M","011017996A","Mill2",2
"82366",210304103932,"M","011017996A","Mill2",2
"82369",210304103933,"M","011017996A","Mill2",2
"82373",210304103934,"M","011017996A","Mill2",2
"82377",210304103935,"M","011017996A","Mill2",2
"82381",210304103936,"M","011017996A","Mill2",2
"82385",210304103937,"M","011017996A","Mill2",2
"82388",210304103938,"M","011017996A","Mill2",2
"82392",210304103939,"M","011017996A","Mill2",2
"82395",210304103940,"M","011017996A","Mill2",2
"82399",210304103941,"M","011017996A","Mill2",2
"82402",210304103942,"M","011017996A","Mill2",2
"82406",210304103943,"M","011017996A","Mill2",2
"82410",210304103944,"M","011017996A","Mill2",2
"82413",210304103946,"A","011017996A","Mill2",2
"82416",210304103947,"A","011017996A","Mill2",2
"82419",210304103954,"M","011017996A","Mill2",2
"82423",210304103955,"M","011017996A","Mill2",2
"82427",210304103956,"M","011017996A","Mill2",2
"82431",210304103957,"M","011017996A","Mill2",2
"82434",210304103958,"M","011017996A","Mill2",2
"82438",210304103959,"M","011017996A","Mill2",2
"82441",210304104000,"M","011017996A","Mill2",2
"82445",210304104004,"M","011017853E","Mill2",2
"82447",210304104005,"M","011017853E","Mill2",2
"82451",210304104006,"M","011017853E","Mill2",2
"82454",210304104007,"M","011017853E","Mill2",2
"82458",210304104020,"M","0110175BD7","Mill2",2
"82460",210304104021,"M","0110175BD7","Mill2",2
"82464",210304104022,"M","0110175BD7","Mill2",2
"82467",210304104023,"M","0110175BD7","Mill2",2
"82469",210304104105,"M","0110175BD7","Mill2",2
"82471",210304104106,"M","0110175BD7","Mill2",2
"82474",210304104107,"M","0110175BD7","Mill2",2
"82475",210304104117,"M","011017853E","Mill2",2
"82476",210304104118,"M","011017853E","Mill2",2
"82480",210304104119,"M","011017853E","Mill2",2
"82483",210304104120,"M","011017853E","Mill2",2
"82484",210304104131,"A","0110179C63","Mill2",2
"6930",210304104136,"M","0700EE3578","Mill1",2
"6934",210304104137,"M","0700EE3578","Mill1",2
"6941",210304104138,"M","0700EE3578","Mill1",2
"6948",210304104139,"M","0700EE3578","Mill1",2
"6955",210304104140,"M","0700EE3578","Mill1",2
"82485",210304104156,"M","011017853E","Mill2",2
"82489",210304104157,"M","011017853E","Mill2",2
"82493",210304104158,"M","011017853E","Mill2",2
"82497",210304104159,"M","011017853E","Mill2",2
"82498",210304104412,"M","0700EDF93E","Mill2",2
"82502",210304104413,"M","0700EDF93E","Mill2",2
"82506",210304104414,"M","0700EDF93E","Mill2",2
"82513",210304104415,"M","0700EDF93E","Mill2",2
"82518",210304104416,"M","0700EDF93E","Mill2",2
"82525",210304104417,"M","0700EDF93E","Mill2",2
"82531",210304104418,"M","0700EDF93E","Mill2",2
"82537",210304104419,"M","0700EDF93E","Mill2",2
"82544",210304104420,"M","0700EDF93E","Mill2",2
"82550",210304104421,"M","0700EDF93E","Mill2",2
"82558",210304104422,"M","0700EDF93E","Mill2",2
"82563",210304104423,"M","0700EDF93E","Mill2",2
"82570",210304104424,"M","0700EDF93E","Mill2",2
"82577",210304104425,"M","0700EDF93E","Mill2",2
"82583",210304104426,"M","0700EDF93E","Mill2",2
"82590",210304104427,"M","0700EDF93E","Mill2",2
"82594",210304104428,"M","0700EDF93E","Mill2",2
"82601",210304104429,"M","0700EDF93E","Mill2",2
"82609",210304104430,"M","0700EDF93E","Mill2",2
"82614",210304104435,"M","0700EDF93E","Mill2",2
"82615",210304104436,"M","0700EDF93E","Mill2",2
"82616",210304104437,"M","0700EDF93E","Mill2",2
"82617",210304104438,"M","0700EDF93E","Mill2",2
"82618",210304104528,"M","0700EDE24A","Mill2",2
"82619",210304104529,"M","0700EDE24A","Mill2",2
"82623",210304104530,"M","0700EDE24A","Mill2",2
"82627",210304104531,"M","0700EDE24A","Mill2",2
"82630",210304104546,"M","01101780EB","Mill2",2
"82632",210304104547,"M","01101780EB","Mill2",2
"82638",210304104551,"M","0110178FE0","Mill2",2
"82639",210304104555,"M","0110178299","Mill2",2
"82641",210304104609,"M","0700EDE24A","Mill2",2
"82644",210304104611,"M","0110178EB9","Mill2",2
"82646",210304104612,"M","0110178EB9","Mill2",2
"236208",210304104613,"M","01101785BD","Mill4",2
"236213",210304104614,"M","01101785BD","Mill4",2
"236220",210304104615,"M","01101785BD","Mill4",2
"285929",210304104616,"M","01101788B3","Mill6",2
"285933",210304104617,"M","01101788B3","Mill6",2
"285937",210304104618,"M","01101788B3","Mill6",2
"285940",210304104619,"M","01101788B3","Mill6",2
"82650",210304104629,"M","0110178EB9","Mill2",2
"82651",210304104630,"M","0110178EB9","Mill2",2
"82655",210304104631,"M","0110178EB9","Mill2",2
"82658",210304104632,"M","0110178EB9","Mill2",2
"82659",210304104636,"M","0700EE193E","Mill2",2
"82663",210304104637,"M","0700EE193E","Mill2",2
"82667",210304104638,"M","0700EE193E","Mill2",2
"82671",210304104639,"M","0700EE193E","Mill2",2
"82676",210304104640,"A","0700EE193E","Mill2",2
"82677",210304104641,"A","0700EE193E","Mill2",2
"82680",210304104642,"A","0700EE193E","Mill2",2
"82683",210304104643,"A","0700EE193E","Mill2",2
"82687",210304104644,"A","0700EE193E","Mill2",2
"82689",210304104645,"A","0700EE193E","Mill2",2
"82690",210304104655,"M","01101780EB","Mill2",2
"82692",210304104656,"M","01101780EB","Mill2",2
"82695",210304104657,"M","01101780EB","Mill2",2
"82698",210304104658,"M","01101780EB","Mill2",2
"82699",210304104659,"A","01101780EB","Mill2",2
"82700",210304104700,"A","01101780EB","Mill2",2
"82703",210304104701,"A","01101780EB","Mill2",2
"82706",210304104702,"A","01101780EB","Mill2",2
"82709",210304104703,"A","01101780EB","Mill2",2
"82712",210304104704,"A","01101780EB","Mill2",2
"82715",210304104705,"A","01101780EB","Mill2",2
"82718",210304104706,"A","01101780EB","Mill2",2
"82721",210304104708,"M","0700EE193E","Mill2",2
"82724",210304104709,"M","0110178EB9","Mill2",2
"82725",210304104709,"A","0700EE193E","Mill2",2
"82728",210304104710,"A","0700EE193E","Mill2",2
"82729",210304104710,"M","0110178EB9","Mill2",2
"82735",210304104711,"M","0110178EB9","Mill2",2
"82736",210304104714,"M","0110178299","Mill2",2
"82737",210304104714,"A","0110178EB9","Mill2",2
"82739",210304104715,"M","0110178299","Mill2",2
"82743",210304104716,"A","0110178EB9","Mill2",2
"82746",210304104717,"A","0110178EB9","Mill2",2
"82749",210304104718,"A","0110178EB9","Mill2",2
"82752",210304104719,"A","0110178EB9","Mill2",2
"82755",210304104720,"A","0110178EB9","Mill2",2
"82758",210304104721,"A","0110178EB9","Mill2",2
"82761",210304104722,"A","0110178EB9","Mill2",2
"82764",210304104723,"A","0110178EB9","Mill2",2
"82767",210304104724,"A","0110178EB9","Mill2",2
"82770",210304104725,"A","0110178EB9","Mill2",2
"82773",210304104726,"A","0110178EB9","Mill2",2
"82776",210304104727,"A","0110178EB9","Mill2",2
"82779",210304104728,"A","0110178EB9","Mill2",2
"82782",210304104729,"A","0110178EB9","Mill2",2
"248621",210304104729,"M","011017946C","Mill5",2
"82785",210304104730,"A","0110178EB9","Mill2",2
"248623",210304104730,"M","011017946C","Mill5",2
"82787",210304104731,"A","0110178EB9","Mill2",2
"248627",210304104731,"M","011017946C","Mill5",2
"82790",210304104732,"A","0110178EB9","Mill2",2
"248630",210304104732,"M","011017946C","Mill5",2
"82793",210304104733,"A","0110178EB9","Mill2",2
"248632",210304104733,"M","011017946C","Mill5",2
"82796",210304104734,"A","0110178EB9","Mill2",2
"248637",210304104734,"M","011017946C","Mill5",2
"248638",210304104734,"A","011017946C","Mill5",2
"82800",210304104735,"A","0110178EB9","Mill2",2
"82802",210304104736,"A","0110178EB9","Mill2",2
"248639",210304104736,"A","011017946C","Mill5",2
"82805",210304104737,"A","0110178EB9","Mill2",2
"248640",210304104737,"A","011017946C","Mill5",2
"82808",210304104738,"A","0110178EB9","Mill2",2
"82811",210304104739,"A","0110178EB9","Mill2",2
"82814",210304104740,"A","0110178EB9","Mill2",2
"82817",210304104746,"A","0700EE193E","Mill2",2
"82818",210304104747,"A","0700EE193E","Mill2",2
"82821",210304104748,"A","0700EE193E","Mill2",2
"82823",210304104749,"M","0110178299","Mill2",2
"82825",210304104751,"M","0110179C63","Mill2",2
"82826",210304104752,"M","0110179C63","Mill2",2
"82828",210304104753,"M","0110179C63","Mill2",2
"82830",210304104754,"M","0110179C63","Mill2",2
"82833",210304104755,"M","0110179C63","Mill2",2
"82837",210304104756,"M","0110179C63","Mill2",2
"82840",210304104757,"M","0110179C63","Mill2",2
"82842",210304104758,"A","0110179C63","Mill2",2
"82843",210304104759,"A","0110179C63","Mill2",2
"82844",210304104800,"A","0110179C63","Mill2",2
"82846",210304104801,"A","0110179C63","Mill2",2
"82849",210304104802,"A","0110179C63","Mill2",2
"82850",210304104811,"M","01101780EB","Mill2",2
"82853",210304104812,"M","01101780EB","Mill2",2
"82855",210304104846,"M","0110178299","Mill2",2
"82857",210304104847,"M","0110178299","Mill2",2
"82861",210304104848,"M","0110178299","Mill2",2
"82865",210304104849,"M","0110178299","Mill2",2
"82867",210304104957,"M","0700EDCA72","Mill2",2
"82870",210304104958,"M","0700EDCA72","Mill2",2
"82878",210304104959,"M","0700EDCA72","Mill2",2
"82881",210304105000,"M","0700EDCA72","Mill2",2
"82887",210304105001,"M","0700EDCA72","Mill2",2
"82893",210304105002,"M","0700EDCA72","Mill2",2
"82895",210304105012,"A","0110179C63","Mill2",2
"82896",210304105013,"A","0110179C63","Mill2",2
"82897",210304105014,"A","0110179C63","Mill2",2
"82901",210304105015,"A","0110179C63","Mill2",2
"82903",210304105030,"M","0700EDCA72","Mill2",2
"82905",210304105031,"M","0700EDCA72","Mill2",2
"82908",210304105036,"M","0700EDCA72","Mill2",2
"82913",210304105037,"M","0700EDCA72","Mill2",2
"82917",210304105038,"M","0700EDCA72","Mill2",2
"82925",210304105039,"M","0700EDCA72","Mill2",2
"82930",210304105040,"M","0700EDCA72","Mill2",2
"82936",210304105106,"A","0110179C63","Mill2",2
"82937",210304105107,"A","0110179C63","Mill2",2
"82940",210304105108,"A","0110179C63","Mill2",2
"82944",210304105109,"A","0110179C63","Mill2",2
"82946",210304105110,"A","0110179C63","Mill2",2
"285941",210304105217,"A","011017893B","Mill6",2
"285942",210304105231,"A","011017893B","Mill6",2
"285944",210304105232,"A","011017893B","Mill6",2
"285947",210304105233,"A","011017893B","Mill6",2
"285948",210304105246,"A","0110177ACE","Mill6",2
"285952",210304105247,"A","0110177ACE","Mill6",2
"285955",210304105248,"M","0110177ACE","Mill6",2
"285956",210304105249,"M","0110177ACE","Mill6",2
"285960",210304105257,"M","0110177ACE","Mill6",2
"285961",210304105258,"M","0110177ACE","Mill6",2
"285965",210304105259,"M","0110177ACE","Mill6",2
"285966",210304105418,"M","011017893B","Mill6",2
"285967",210304105419,"M","011017893B","Mill6",2
"285973",210304105420,"M","011017893B","Mill6",2
"285979",210304105421,"M","011017893B","Mill6",2
"285981",210304105422,"M","011017893B","Mill6",2
"82948",210304105423,"M","0700EDC746","Mill2",2
"285985",210304105423,"M","011017893B","Mill6",2
"82949",210304105424,"M","0700EDC746","Mill2",2
"285989",210304105424,"M","011017893B","Mill6",2
"82953",210304105425,"M","0700EDC746","Mill2",2
"285992",210304105425,"M","011017893B","Mill6",2
"82956",210304105426,"M","0700EDC746","Mill2",2
"285996",210304105426,"M","011017893B","Mill6",2
"82961",210304105427,"M","0700EDC746","Mill2",2
"286000",210304105427,"M","011017893B","Mill6",2
"82964",210304105428,"M","0700EDC746","Mill2",2
"286006",210304105428,"M","011017893B","Mill6",2
"82972",210304105429,"M","0700EDC746","Mill2",2
"286012",210304105429,"M","011017893B","Mill6",2
"82977",210304105430,"M","0700EDC746","Mill2",2
"286018",210304105430,"M","011017893B","Mill6",2
"82984",210304105431,"M","0700EDC746","Mill2",2
"286025",210304105431,"M","011017893B","Mill6",2
"82991",210304105432,"M","0700EDC746","Mill2",2
"286033",210304105432,"M","011017893B","Mill6",2
"82997",210304105433,"M","0700EDC746","Mill2",2
"286037",210304105433,"M","011017893B","Mill6",2
"83004",210304105434,"M","0700EDC746","Mill2",2
"286040",210304105434,"M","011017893B","Mill6",2
"83009",210304105435,"M","0700EDC746","Mill2",2
"286044",210304105435,"M","011017893B","Mill6",2
"83014",210304105436,"M","0700EDC746","Mill2",2
"286048",210304105436,"M","011017893B","Mill6",2
"83022",210304105437,"M","0700EDC746","Mill2",2
"286052",210304105437,"M","011017893B","Mill6",2
"286059",210304105438,"M","011017893B","Mill6",2
"286066",210304105439,"M","011017893B","Mill6",2
"286069",210304105440,"M","011017893B","Mill6",2
"286073",210304105441,"M","011017893B","Mill6",2
"286077",210304105442,"M","011017893B","Mill6",2
"286081",210304105443,"M","011017893B","Mill6",2
"286087",210304105444,"M","011017893B","Mill6",2
"286094",210304105445,"M","011017893B","Mill6",2
"286100",210304105446,"M","011017893B","Mill6",2
"286107",210304105447,"M","011017893B","Mill6",2
"286113",210304105448,"M","011017893B","Mill6",2
"286117",210304105449,"M","011017893B","Mill6",2
"286121",210304105450,"M","011017893B","Mill6",2
"286125",210304105451,"M","011017893B","Mill6",2
"286129",210304105452,"M","011017893B","Mill6",2
"286135",210304105453,"M","011017893B","Mill6",2
"286142",210304105454,"M","011017893B","Mill6",2
"286146",210304105455,"M","011017893B","Mill6",2
"286150",210304105456,"M","011017893B","Mill6",2
"286154",210304105457,"M","011017893B","Mill6",2
"286158",210304105458,"M","011017893B","Mill6",2
"286161",210304105459,"M","011017893B","Mill6",2
"286163",210304105505,"A","011017A255","Mill6",2
"286164",210304105506,"A","011017A255","Mill6",2
"286167",210304105507,"A","011017A255","Mill6",2
"286170",210304105508,"M","011017A255","Mill6",2
"286172",210304105509,"M","011017A255","Mill6",2
"286175",210304105510,"M","011017A255","Mill6",2
"286179",210304105511,"M","011017A255","Mill6",2
"286181",210304105512,"A","011017A255","Mill6",2
"286182",210304105513,"A","011017A255","Mill6",2
"286185",210304105514,"A","011017A255","Mill6",2
"286188",210304105515,"A","011017A255","Mill6",2
"286192",210304105516,"A","011017A255","Mill6",2
"286195",210304105517,"A","011017A255","Mill6",2
"286198",210304105518,"A","011017A255","Mill6",2
"286201",210304105519,"A","011017A255","Mill6",2
"286202",210304105520,"A","011017A255","Mill6",2
"286205",210304105521,"A","011017A255","Mill6",2
"286208",210304105522,"A","011017A255","Mill6",2
"286212",210304105523,"A","011017A255","Mill6",2
"214353",210304105526,"M","0700EE1977","Mill3",2
"286215",210304105526,"M","011017A255","Mill6",2
"214357",210304105527,"M","0700EE1977","Mill3",2
"286217",210304105527,"M","011017A255","Mill6",2
"214365",210304105528,"M","0700EE1977","Mill3",2
"286221",210304105528,"M","011017A255","Mill6",2
"214370",210304105529,"M","0700EE1977","Mill3",2
"214374",210304105530,"M","0700EE1977","Mill3",2
"214382",210304105531,"M","0700EE1977","Mill3",2
"214388",210304105532,"M","0700EE1977","Mill3",2
"214396",210304105533,"M","0700EE1977","Mill3",2
"214403",210304105534,"M","0700EE1977","Mill3",2
"214411",210304105535,"M","0700EE1977","Mill3",2
"214417",210304105536,"M","0700EE1977","Mill3",2
"6956",210304105537,"A","0700EE3578","Mill1",2
"214421",210304105537,"M","0700EE1977","Mill3",2
"6959",210304105538,"A","0700EE3578","Mill1",2
"214425",210304105538,"M","0700EE1977","Mill3",2
"214432",210304105539,"M","0700EE1977","Mill3",2
"214438",210304105540,"M","0700EE1977","Mill3",2
"214446",210304105541,"M","0700EE1977","Mill3",2
"214453",210304105542,"M","0700EE1977","Mill3",2
"214461",210304105543,"M","0700EE1977","Mill3",2
"214468",210304105544,"M","0700EE1977","Mill3",2
"214476",210304105545,"M","0700EE1977","Mill3",2
"214483",210304105546,"M","0700EE1977","Mill3",2
"214490",210304105547,"M","0700EE1977","Mill3",2
"214498",210304105548,"M","0700EE1977","Mill3",2
"214505",210304105549,"M","0700EE1977","Mill3",2
"214513",210304105550,"M","0700EE1977","Mill3",2
"214520",210304105551,"M","0700EE1977","Mill3",2
"214528",210304105552,"M","0700EE1977","Mill3",2
"214534",210304105553,"M","0700EE1977","Mill3",2
"214542",210304105554,"M","0700EE1977","Mill3",2
"214550",210304105555,"M","0700EE1977","Mill3",2
"214557",210304105556,"M","0700EE1977","Mill3",2
"214564",210304105557,"M","0700EE1977","Mill3",2
"214572",210304105558,"M","0700EE1977","Mill3",2
"214579",210304105559,"M","0700EE1977","Mill3",2
"214586",210304105600,"M","0700EE1977","Mill3",2
"214594",210304105601,"M","0700EE1977","Mill3",2
"214602",210304105602,"M","0700EE1977","Mill3",2
"214609",210304105603,"M","0700EE1977","Mill3",2
"214616",210304105604,"M","0700EE1977","Mill3",2
"214624",210304105605,"M","0700EE1977","Mill3",2
"214630",210304105606,"M","0700EE1977","Mill3",2
"214636",210304105607,"M","0700EE1977","Mill3",2
"214644",210304105608,"M","0700EE1977","Mill3",2
"214651",210304105609,"M","0700EE1977","Mill3",2
"214658",210304105610,"M","0700EE1977","Mill3",2
"214666",210304105611,"M","0700EE1977","Mill3",2
"214673",210304105612,"M","0700EE1977","Mill3",2
"214680",210304105613,"M","0700EE1977","Mill3",2
"214688",210304105614,"M","0700EE1977","Mill3",2
"214696",210304105615,"M","0700EE1977","Mill3",2
"214703",210304105616,"M","0700EE1977","Mill3",2
"214710",210304105617,"M","0700EE1977","Mill3",2
"214718",210304105618,"M","0700EE1977","Mill3",2
"214725",210304105619,"M","0700EE1977","Mill3",2
"214731",210304105620,"M","0700EE1977","Mill3",2
"83025",210304105626,"M","01101783E9","Mill2",2
"83029",210304105627,"M","01101783E9","Mill2",2
"83032",210304105628,"M","01101783E9","Mill2",2
"6962",210304105707,"A","0700EDEFDA","Mill1",2
"6964",210304105708,"A","0700EDEFDA","Mill1",2
"6967",210304105709,"A","0700EDEFDA","Mill1",2
"6970",210304105710,"A","0700EDEFDA","Mill1",2
"6974",210304105711,"A","0700EDEFDA","Mill1",2
"6976",210304105713,"A","0700EE440C","Mill1",2
"6977",210304105714,"A","0700EE440C","Mill1",2
"6981",210304105715,"A","0700EE440C","Mill1",2
"6985",210304105751,"A","0700EE440C","Mill1",2
"6987",210304105752,"A","0700EE440C","Mill1",2
"6990",210304105754,"M","0700EE440C","Mill1",2
"6993",210304105755,"M","0700EE440C","Mill1",2
"6997",210304105756,"M","0700EE440C","Mill1",2
"7005",210304105757,"M","0700EE440C","Mill1",2
"7011",210304105758,"M","0700EE440C","Mill1",2
"214738",210304105759,"M","0700EE1977","Mill3",2
"214742",210304105800,"M","0700EE1977","Mill3",2
"214747",210304105801,"M","0700EE1977","Mill3",2
"214754",210304105802,"M","0700EE1977","Mill3",2
"7013",210304105803,"M","01101791ED","Mill1",2
"214758",210304105803,"M","0700EE1977","Mill3",2
"7016",210304105804,"M","01101791ED","Mill1",2
"214762",210304105804,"M","0700EE1977","Mill3",2
"214765",210304105805,"M","0700EE1977","Mill3",2
"214771",210304105806,"M","0700EE1977","Mill3",2
"214775",210304105807,"M","0700EE1977","Mill3",2
"214779",210304105808,"M","0700EE1977","Mill3",2
"214782",210304105809,"M","0700EE1977","Mill3",2
"214790",210304105810,"M","0700EE1977","Mill3",2
"214798",210304105811,"M","0700EE1977","Mill3",2
"214804",210304105812,"M","0700EE1977","Mill3",2
"214812",210304105813,"M","0700EE1977","Mill3",2
"214820",210304105814,"M","0700EE1977","Mill3",2
"214827",210304105815,"M","0700EE1977","Mill3",2
"214834",210304105816,"M","0700EE1977","Mill3",2
"214842",210304105817,"M","0700EE1977","Mill3",2
"214849",210304105818,"M","0700EE1977","Mill3",2
"83036",210304105819,"M","01101783E9","Mill2",2
"214856",210304105819,"M","0700EE1977","Mill3",2
"83038",210304105820,"M","01101783E9","Mill2",2
"83041",210304105821,"M","01101783E9","Mill2",2
"83044",210304105822,"M","01101783E9","Mill2",2
"83048",210304105823,"M","01101783E9","Mill2",2
"83051",210304105825,"M","01101783E9","Mill2",2
"83052",210304105831,"M","0700ED8EF7","Mill2",2
"83054",210304105832,"M","0700ED8EF7","Mill2",2
"7017",210304105833,"A","0700EDEFDA","Mill1",2
"83057",210304105833,"M","0700ED8EF7","Mill2",2
"7018",210304105834,"A","0700EDEFDA","Mill1",2
"83062",210304105834,"M","0700ED8EF7","Mill2",2
"7021",210304105835,"A","0700EDEFDA","Mill1",2
"83069",210304105835,"M","0700ED8EF7","Mill2",2
"83074",210304105836,"M","0700ED8EF7","Mill2",2
"83080",210304105837,"M","0700ED8EF7","Mill2",2
"83088",210304105838,"M","0700ED8EF7","Mill2",2
"7022",210304105839,"M","0700EE440C","Mill1",2
"83093",210304105839,"M","0700ED8EF7","Mill2",2
"7023",210304105840,"M","0700EE440C","Mill1",2
"7027",210304105841,"M","0700EE440C","Mill1",2
"214861",210304105901,"M","0700EE1977","Mill3",2
"214866",210304105902,"M","0700EE1977","Mill3",2
"214874",210304105903,"M","0700EE1977","Mill3",2
"214881",210304105904,"M","0700EE1977","Mill3",2
"214885",210304105905,"M","0700EE1977","Mill3",2
"214893",210304105906,"M","0700EE1977","Mill3",2
"214898",210304105907,"M","0700EE1977","Mill3",2
"214905",210304105908,"M","0700EE1977","Mill3",2
"214912",210304105909,"M","0700EE1977","Mill3",2
"214919",210304105910,"M","0700EE1977","Mill3",2
"214926",210304105911,"M","0700EE1977","Mill3",2
"83097",210304105914,"M","0700ED8EF7","Mill2",2
"83103",210304105915,"M","0700ED8EF7","Mill2",2
"83107",210304105916,"M","0700ED8EF7","Mill2",2
"83114",210304105917,"M","0700ED8EF7","Mill2",2
"83121",210304105918,"M","0700ED8EF7","Mill2",2
"83127",210304105919,"M","0700ED8EF7","Mill2",2
"83133",210304105920,"M","0700ED8EF7","Mill2",2
"83137",210304105921,"M","0700ED8EF7","Mill2",2
"286222",210304105934,"A","0700EDF447","Mill6",2
"286223",210304105935,"A","0700EDF447","Mill6",2
"286226",210304105936,"A","0700EDF447","Mill6",2
"83138",210304105939,"M","01101783E9","Mill2",2
"286227",210304105958,"A","01101775EE","Mill6",2
"286229",210304105959,"A","01101775EE","Mill6",2
"7765",210309121527,"A","0700EDEFDA","Mill1",3
"7767",210309121528,"A","0700EDEFDA","Mill1",3
"7771",210309121529,"A","0700EDEFDA","Mill1",3
"90715",210309121529,"A","0700EDCCEF","Mill2",3
"7774",210309121530,"A","0700EDEFDA","Mill1",3
"90716",210309121530,"A","0700EDCCEF","Mill2",3
"7777",210309121531,"A","0700EDEFDA","Mill1",3
"90720",210309121531,"A","0700EDCCEF","Mill2",3
"7780",210309121532,"A","0700EDEFDA","Mill1",3
"90723",210309121532,"A","0700EDCCEF","Mill2",3
"90726",210309121533,"A","0700EDCCEF","Mill2",3
"90729",210309121534,"A","0700EDCCEF","Mill2",3
"90733",210309121535,"A","0700EDCCEF","Mill2",3
"90736",210309121536,"A","0700EDCCEF","Mill2",3
"90739",210309121537,"A","0700EDCCEF","Mill2",3
"90742",210309121538,"A","0700EDCCEF","Mill2",3
"90746",210309121539,"A","0700EDCCEF","Mill2",3
"90749",210309121540,"A","0700EDCCEF","Mill2",3
"90753",210309121541,"A","0700EDCCEF","Mill2",3
"90756",210309121542,"A","0700EDCCEF","Mill2",3
"90759",210309121543,"A","0700EDCCEF","Mill2",3
"90762",210309121544,"A","0700EDCCEF","Mill2",3
"90766",210309121545,"A","0700EDCCEF","Mill2",3
"90769",210309121546,"A","0700EDCCEF","Mill2",3
"90772",210309121547,"A","0700EDCCEF","Mill2",3
"90775",210309121548,"A","0700EDCCEF","Mill2",3
"90779",210309121549,"A","0700EDCCEF","Mill2",3
"90782",210309121550,"A","0700EDCCEF","Mill2",3
"7784",210309121551,"M","0700EDD10F","Mill1",3
"90785",210309121551,"A","0700EDCCEF","Mill2",3
"7789",210309121552,"M","0700EDD10F","Mill1",3
"90788",210309121552,"A","0700EDCCEF","Mill2",3
"7795",210309121553,"M","0700EDD10F","Mill1",3
"90792",210309121553,"A","0700EDCCEF","Mill2",3
"7803",210309121554,"M","0700EDD10F","Mill1",3
"90795",210309121554,"A","0700EDCCEF","Mill2",3
"7811",210309121555,"M","0110179A28","Mill1",3
"90798",210309121555,"A","0700EDCCEF","Mill2",3
"7812",210309121556,"M","0110179A28","Mill1",3
"90802",210309121556,"A","0700EDCCEF","Mill2",3
"7816",210309121557,"M","0110179A28","Mill1",3
"90805",210309121557,"A","0700EDCCEF","Mill2",3
"7820",210309121558,"M","0110179A28","Mill1",3
"90808",210309121558,"A","0700EDCCEF","Mill2",3
"7822",210309121559,"A","0110179A28","Mill1",3
"90811",210309121559,"A","0700EDCCEF","Mill2",3
"7825",210309121600,"A","0110179A28","Mill1",3
"90815",210309121600,"A","0700EDCCEF","Mill2",3
"90818",210309121601,"A","0700EDCCEF","Mill2",3
"90821",210309121602,"A","0700EDCCEF","Mill2",3
"90822",210309121602,"M","0700EDCCEF","Mill2",3
"90823",210309121603,"M","0700EDCCEF","Mill2",3
"7826",210309121604,"A","0700EE1EEC","Mill1",3
"90826",210309121604,"M","0700EDCCEF","Mill2",3
"7827",210309121605,"A","0700EE1EEC","Mill1",3
"90830",210309121605,"M","0700EDCCEF","Mill2",3
"7831",210309121606,"A","0700EE1EEC","Mill1",3
"90835",210309121606,"M","0700EDCCEF","Mill2",3
"7834",210309121725,"M","01101791ED","Mill1",3
"7837",210309121726,"M","01101791ED","Mill1",3
"7845",210309121727,"M","01101791ED","Mill1",3
"287982",210309121822,"A","0110179841","Mill6",3
"287985",210309121823,"A","0110179841","Mill6",3
"287989",210309121824,"A","0110179841","Mill6",3
"287992",210309121825,"A","0110179841","Mill6",3
"287996",210309121826,"A","0110179841","Mill6",3
"287998",210309121832,"A","0700EDFD23","Mill6",3
"288000",210309121833,"A","0700EDFD23","Mill6",3
"288002",210309121834,"A","0700EDFD23","Mill6",3
"288005",210309121835,"A","0700EDFD23","Mill6",3
"288009",210309121836,"A","0700EDFD23","Mill6",3
"288012",210309121837,"A","0700EDFD23","Mill6",3
"288016",210309122015,"A","0110179841","Mill6",3
"288019",210309122016,"A","0110179841","Mill6",3
"90837",210309122111,"M","0700ED95F2","Mill2",3
"90840",210309122112,"M","0700ED95F2","Mill2",3
"90844",210309122113,"M","0700ED95F2","Mill2",3
"90848",210309122114,"M","0700ED95F2","Mill2",3
"90851",210309122115,"M","0700ED95F2","Mill2",3
"90855",210309122116,"M","0700ED95F2","Mill2",3
"90859",210309122117,"M","0700ED95F2","Mill2",3
"90863",210309122118,"M","0700ED95F2","Mill2",3
"90866",210309122119,"M","0700ED95F2","Mill2",3
"90870",210309122120,"M","0700ED95F2","Mill2",3
"90874",210309122121,"M","0700ED95F2","Mill2",3
"90875",210309122126,"M","0700EE1DF1","Mill2",3
